,user_id,version,minutes_play,day_1_active,day_7_active
1677,3178,treatment,26.297307735202956,False,False
255,1756,treatment,30.194167779570492,True,False
366,367,control,47.44041087010834,True,True
764,2265,treatment,3.055277016924215,True,False
1054,1055,control,49.67769089390657,False,False
1737,3238,treatment,19.63581571777576,False,False
997,998,control,20.906729834400572,False,False
1203,2704,treatment,40.88925316349704,True,False
761,2262,treatment,16.927314366042324,True,True
462,1963,treatment,12.29602521252799,False,False
681,682,control,35.56952539327347,False,False
1451,1452,control,27.790540296315662,False,False
906,2407,treatment,29.9760892489631,True,True
209,210,control,32.786835167270546,False,False
1087,1088,control,27.40658365707293,False,False
1652,3153,treatment,24.4466307333352,False,False
1715,3216,treatment,26.420705897163007,True,False
513,514,control,25.94156624888643,True,True
643,2144,treatment,49.04436323402601,False,False
320,1821,treatment,22.823317004212523,True,False
72,1573,treatment,42.62204049099529,True,False
326,327,control,12.445981554491933,False,False
731,732,control,65.71579218026311,True,True
1570,3071,treatment,32.6797156107851,False,False
1001,1002,control,35.67594726027765,False,False
1487,2988,treatment,45.43551764351746,False,False
133,134,control,33.216865758662266,False,False
859,860,control,31.574627523984585,True,True
69,1570,treatment,32.99524073558633,True,False
579,580,control,31.91482325439912,True,True
196,197,control,27.30706510249246,False,False
377,378,control,33.600507280808365,False,False
227,228,control,16.253120289777808,False,False
988,2489,treatment,13.134731473209946,False,True
1266,2767,treatment,31.6671530922406,True,True
441,442,control,24.491067948828576,False,False
1157,1158,control,33.61815346982234,False,False
284,285,control,26.45091168259915,True,True
256,257,control,35.907042178943854,False,False
483,484,control,42.58721302589333,True,True
757,2258,treatment,40.769215645749824,False,False
1457,2958,treatment,27.74208390849175,True,False
1131,2632,treatment,21.30202396493133,False,True
78,1579,treatment,22.624832771749467,False,False
106,1607,treatment,32.79549484638679,False,False
1308,2809,treatment,22.86428574512462,False,False
447,1948,treatment,33.61989196783341,True,True
217,1718,treatment,34.69619586304174,False,True
555,556,control,23.17235280162629,False,False
1742,3243,treatment,16.085213250891048,False,False
857,858,control,31.51607593647143,True,True
1124,2625,treatment,37.73255488772644,False,True
919,920,control,39.335850943946724,False,False
1143,2644,treatment,35.03403209568512,True,False
422,423,control,23.114514675364454,False,False
662,2163,treatment,24.201721076002123,True,False
613,2114,treatment,19.524745913227928,False,True
630,2131,treatment,24.24530566213568,True,False
1026,2527,treatment,40.427663799784995,False,False
185,186,control,4.4294539593214175,True,True
839,2340,treatment,26.50332398337026,True,False
1718,3219,treatment,18.94393051865306,True,True
310,311,control,41.75910771834607,False,False
1363,1364,control,24.681876831544468,False,False
955,956,control,9.497823226169029,False,False
501,502,control,30.69640749485356,False,False
1531,3032,treatment,37.716730776826836,False,False
1224,2725,treatment,37.13274991056505,True,False
595,2096,treatment,33.75341863079923,False,False
1027,2528,treatment,33.0304448840871,False,False
940,941,control,-1.6705532865290635,True,True
756,757,control,28.804812195699245,False,False
1111,2612,treatment,26.664327223305733,False,False
785,2286,treatment,21.70288365557583,False,False
346,347,control,29.66310768459061,False,False
1276,1277,control,43.27484954015637,True,True
1385,1386,control,23.176689543323196,False,False
54,55,control,30.2968323030333,False,False
267,268,control,32.84603029813557,False,False
1568,3069,treatment,28.737897451035202,True,False
464,465,control,39.830333962592405,False,False
544,545,control,26.688717017175282,False,False
285,1786,treatment,24.174618457966943,True,False
1492,1493,control,39.978899657197836,True,True
279,1780,treatment,24.331924912034808,True,True
1178,1179,control,17.508433686491003,True,True
1465,1466,control,33.273403664082984,False,False
1223,1224,control,24.313142544389915,True,True
66,1567,treatment,31.45490080631097,True,True
171,172,control,29.248794120261685,False,False
1010,1011,control,35.53626395338985,False,False
159,160,control,28.56824025673813,False,False
794,2295,treatment,30.899673472426166,True,False
362,363,control,25.862431186199377,False,False
1756,3257,treatment,31.281117662662243,False,True
765,2266,treatment,20.608956167356098,False,True
39,1540,treatment,33.83627323807291,False,False
1538,3039,treatment,25.894348657859265,True,False
712,2213,treatment,25.021449194077952,False,False
1565,3066,treatment,32.31421292450315,False,True
318,1819,treatment,30.863961143246488,False,True
1405,2906,treatment,30.57347030153822,False,False
590,591,control,55.598502306324704,True,True
1464,2965,treatment,31.59943192747618,False,False
598,599,control,39.12687935819855,True,True
175,1676,treatment,45.719293689732716,True,True
503,2004,treatment,40.29584469942711,False,False
949,950,control,25.783158992248474,True,True
1453,1454,control,27.15723573672523,False,False
460,461,control,29.606706653550845,True,True
1119,2620,treatment,34.459007490359376,False,False
496,1997,treatment,36.12982849598724,False,False
1328,1329,control,43.261680595919984,True,True
915,2416,treatment,25.869493895565995,False,True
1554,3055,treatment,28.18784946810604,True,False
414,415,control,40.14303883533461,False,False
380,1881,treatment,38.89828034734299,False,True
1229,1230,control,20.381946582153063,False,False
652,2153,treatment,33.14586074704235,True,False
105,1606,treatment,31.341421289098417,False,True
1376,2877,treatment,36.472524131830305,False,False
650,651,control,38.87766068573464,True,True
219,220,control,30.03645154973778,False,False
436,437,control,31.614563634076355,False,False
153,154,control,11.231313441261054,False,False
605,2106,treatment,34.00846402206581,True,False
1200,2701,treatment,42.117017451038066,True,False
292,293,control,39.55832355167165,False,False
1398,2899,treatment,37.52305279154744,False,False
1198,2699,treatment,22.236732613745136,True,False
130,1631,treatment,21.026785312240992,False,False
20,21,control,37.373685758962424,True,True
1471,2972,treatment,39.76326304231321,False,False
226,227,control,21.34567728484846,False,False
385,386,control,31.094031564412624,False,False
1422,2923,treatment,38.601662329675435,True,True
750,751,control,41.316445091958876,False,False
1161,1162,control,27.069042989129663,False,False
1837,3338,treatment,21.684043745467118,False,False
1409,1410,control,16.53961315434654,True,True
591,592,control,30.349025640620045,True,True
690,2191,treatment,15.23767152603344,True,False
1193,1194,control,27.603300527058813,False,False
1067,1068,control,33.45769929460159,False,False
172,173,control,22.591862267076017,False,False
582,2083,treatment,40.741324352577564,True,False
358,1859,treatment,12.115076196131849,True,False
1378,2879,treatment,39.37935227193522,False,False
772,2273,treatment,31.528056754077266,True,True
1163,1164,control,29.636926252010653,False,False
1030,1031,control,40.84643023345939,False,False
937,938,control,36.70512390647167,True,True
481,482,control,27.52378621306383,True,True
1432,2933,treatment,29.736138195457748,True,False
1525,3026,treatment,38.43892082865149,False,True
685,2186,treatment,33.872142809033676,False,True
1028,2529,treatment,23.64603186201071,False,True
817,818,control,28.12096061223227,False,False
956,957,control,32.963586560529045,True,True
1189,2690,treatment,23.671560197474577,True,False
1202,2703,treatment,44.32800942422933,False,False
331,1832,treatment,49.687264568398085,False,False
1723,3224,treatment,12.14568344128267,False,False
1365,2866,treatment,22.10927591209453,True,True
1514,3015,treatment,27.842874099422605,False,True
885,2386,treatment,22.06804052963207,True,False
391,1892,treatment,42.61068357646484,False,False
627,628,control,23.45618914179507,False,False
1369,2870,treatment,23.938635606035973,False,True
110,1611,treatment,26.723204018761955,True,False
958,2459,treatment,24.307943945355508,True,True
1095,1096,control,12.741099952099297,True,True
576,577,control,26.75512758481092,False,False
1546,3047,treatment,20.092155711818577,True,False
122,1623,treatment,32.207473630971386,False,False
291,292,control,36.68316866741527,False,False
407,408,control,23.341430329806123,False,False
985,2486,treatment,13.247571588964306,True,False
69,70,control,31.995240735586325,False,False
1673,3174,treatment,25.761399895158696,True,False
1022,1023,control,27.056042998103553,False,False
202,1703,treatment,53.00702099217128,True,False
169,1670,treatment,28.256034264776474,False,False
1036,2537,treatment,37.8634621487125,False,False
692,693,control,29.72541623310429,False,False
139,140,control,26.459998872498268,True,True
965,966,control,18.130746134705902,False,False
842,2343,treatment,22.182514732681913,False,False
913,914,control,26.44386871703041,True,True
1773,3274,treatment,43.697558454851915,False,False
1425,2926,treatment,32.914379095329146,False,True
443,444,control,31.104531092905653,False,False
186,1687,treatment,25.510795866777798,False,False
1455,1456,control,28.879047082449215,False,False
1566,3067,treatment,23.303375356762466,True,False
1657,3158,treatment,59.50707737117589,False,False
428,1929,treatment,25.133840491477862,False,False
338,339,control,43.400987035364345,True,True
526,2027,treatment,37.0088250869202,True,False
1770,3271,treatment,16.67617538243102,False,True
815,816,control,28.51594612440129,False,False
1105,1106,control,31.116273586500057,False,False
518,519,control,33.0378793078619,True,True
1456,1457,control,30.804140935526643,False,False
415,416,control,12.910082234507968,True,True
1181,1182,control,20.73078027965508,False,False
83,1584,treatment,39.07308186210729,False,False
887,2388,treatment,31.58537754695024,True,False
1661,3162,treatment,41.37162032680264,False,False
1362,2863,treatment,23.03369845937619,False,False
153,1654,treatment,12.231313441261054,False,False
715,716,control,33.0079543936705,False,False
818,819,control,17.980633191330263,False,False
120,121,control,27.242139861338245,True,True
1655,3156,treatment,27.961200605561874,True,True
1288,2789,treatment,34.82264832892011,False,True
325,1826,treatment,26.73310230006199,False,False
1528,3029,treatment,14.121132699683322,False,False
905,906,control,28.830682598532505,False,False
1216,1217,control,19.429228584677016,False,False
466,1967,treatment,40.315296133879656,False,False
857,2358,treatment,32.51607593647143,True,False
901,2402,treatment,35.19589145198062,False,False
92,1593,treatment,32.81035129597004,True,False
604,605,control,41.746002379573405,False,False
739,740,control,28.613170547251542,True,True
706,2207,treatment,47.22208487850152,False,False
42,1543,treatment,27.09100206244899,True,False
537,538,control,31.12644172239928,False,False
411,412,control,33.254636281821305,False,False
13,1514,treatment,24.61098003315349,True,False
1367,1368,control,22.85897403627081,False,False
733,2234,treatment,30.616787822568483,True,True
1152,2653,treatment,35.77451684704886,False,True
1298,1299,control,35.537746075705776,False,False
835,836,control,29.826087777698028,False,False
1061,1062,control,26.083722895007426,False,False
1281,1282,control,28.385488617158465,False,False
1084,2585,treatment,7.371358915477522,False,False
1039,1040,control,37.112883400295274,False,False
971,2472,treatment,15.315599531686425,False,False
748,2249,treatment,23.67551118888224,False,False
668,669,control,46.48817861485808,False,False
112,113,control,22.647830438999236,False,False
3,1504,treatment,15.93705286081908,True,False
1003,2504,treatment,21.006192507264814,False,False
1669,3170,treatment,37.39968591497742,False,True
1399,1400,control,30.872123372683543,False,False
1346,2847,treatment,37.634792559463165,False,False
1078,2579,treatment,33.996346031797465,False,False
1141,1142,control,36.42042149387247,False,False
30,31,control,27.44380629469403,True,True
321,322,control,16.5364243926276,False,False
1179,1180,control,33.507162583882966,True,True
229,1730,treatment,32.24055896446649,False,False
945,2446,treatment,39.29170399024849,False,False
888,889,control,10.578504567488398,True,True
1121,1122,control,34.812870594120845,True,True
377,1878,treatment,34.600507280808365,False,False
511,512,control,28.67198825488025,False,False
507,508,control,24.655527919583026,False,False
148,1649,treatment,28.603312185222894,True,False
726,2227,treatment,34.92078046551669,True,True
1042,1043,control,22.428359018823645,False,False
713,2214,treatment,29.416728629507798,False,False
631,2132,treatment,28.041709320943614,False,True
748,749,control,22.67551118888224,False,False
1653,3154,treatment,46.11568320442173,False,False
704,2205,treatment,28.489625447879575,True,False
813,814,control,46.296113186459586,True,True
43,44,control,35.73805862405058,True,True
222,223,control,27.54796658314805,False,False
800,2301,treatment,29.788331967117912,False,False
1319,2820,treatment,28.89077102226806,False,True
1414,1415,control,35.05229211106964,False,False
114,115,control,40.127390539563706,True,True
737,2238,treatment,30.392058939883587,False,False
714,2215,treatment,28.900262641158054,False,False
1208,1209,control,33.76689141000722,False,False
1325,2826,treatment,27.549582685715627,False,False
515,2016,treatment,36.685042066678754,False,False
883,884,control,12.06111079073763,False,False
1007,1008,control,18.657519737216585,False,False
867,868,control,28.365641693438373,False,False
306,307,control,22.956578528712416,True,True
1173,1174,control,16.791856858283516,False,False
1605,3106,treatment,34.43164157023444,True,False
136,137,control,24.51044903804259,False,False
381,382,control,19.92491198764824,False,False
856,2357,treatment,27.244418810284273,False,False
1242,1243,control,31.56319421100823,False,False
584,585,control,22.079080494710162,False,False
1479,2980,treatment,46.49721721265615,True,False
406,407,control,12.489296508076304,False,False
1596,3097,treatment,47.41404184735519,True,True
1079,2580,treatment,45.51168822800476,False,True
59,1560,treatment,41.693926697057364,False,True
1019,2520,treatment,27.17612970704441,False,False
516,2017,treatment,32.499338284981604,False,False
0,1,control,19.143693966994388,True,True
1269,2770,treatment,15.199404379862425,False,False
795,2296,treatment,22.543555716047702,True,True
598,2099,treatment,40.12687935819855,False,True
797,2298,treatment,17.255031208968873,False,False
891,892,control,37.049794803731054,True,True
1012,2513,treatment,24.087995546672225,True,True
357,1858,treatment,51.56467341225222,True,False
1207,1208,control,23.67493115658783,True,True
802,2303,treatment,21.79353457386634,True,False
718,2219,treatment,34.01290483982576,True,False
175,176,control,44.719293689732716,True,True
496,497,control,35.12982849598724,True,True
1041,2542,treatment,23.350188837763188,True,False
154,155,control,19.803449290781607,True,True
1217,2718,treatment,30.108363008396847,False,False
104,1605,treatment,30.753740185685192,True,False
161,162,control,28.060361294473374,True,True
17,18,control,51.86786088973787,False,False
1308,1309,control,21.86428574512462,False,False
90,1591,treatment,42.502055425466324,False,False
176,1677,treatment,34.07384218627414,True,True
61,1562,treatment,38.94862667793218,False,False
221,222,control,24.480631243039262,True,True
1290,2791,treatment,36.30481413681517,False,False
375,1876,treatment,37.90777272915643,False,False
1293,2794,treatment,26.821112745810893,False,False
1717,3218,treatment,40.810068555697484,False,True
1118,1119,control,13.319186860906115,False,False
787,2288,treatment,30.425338729991697,False,False
600,601,control,41.40656242947463,False,False
623,624,control,27.655850880821287,False,False
80,81,control,42.552373747242186,False,False
669,670,control,47.15468592169991,False,False
882,2383,treatment,15.2947139893879,False,True
1063,1064,control,29.35923259836843,False,False
642,2143,treatment,24.75975149760135,False,False
862,2363,treatment,27.076908078709124,False,False
555,2056,treatment,24.17235280162629,True,False
1282,1283,control,26.331886163475488,False,False
1302,1303,control,25.243614404749422,True,True
514,2015,treatment,20.11491444511071,True,True
1283,2784,treatment,47.5776232988065,True,False
440,1941,treatment,42.70454297361454,True,True
773,2274,treatment,14.792480196801428,False,False
1798,3299,treatment,42.60175947005379,True,False
921,2422,treatment,23.916775155864517,True,False
655,2156,treatment,29.436402727707005,False,True
557,558,control,29.2947658203765,False,False
243,1744,treatment,21.256921503790807,False,False
932,933,control,28.154008228271493,False,False
841,842,control,31.902100178591894,False,False
1598,3099,treatment,24.981908678838437,False,False
1306,2807,treatment,40.579899440945056,False,False
831,832,control,40.797963503009356,True,True
1028,1029,control,22.64603186201071,False,False
1372,2873,treatment,29.706561988591957,False,False
116,1617,treatment,17.290515299053922,False,False
163,164,control,37.04474074043603,False,False
1384,2885,treatment,38.691547640535305,False,True
775,776,control,30.48108563136617,False,False
1676,3177,treatment,21.66248514509756,False,False
1021,1022,control,31.59412004091479,False,False
1361,2862,treatment,23.037539411720367,False,False
588,589,control,35.88685554710812,False,False
1513,3014,treatment,33.84447494023436,False,False
909,2410,treatment,33.99885066545773,False,False
1311,1312,control,13.347195791701765,False,False
162,1663,treatment,32.34026792746665,False,True
1233,2734,treatment,35.8847595789082,True,False
237,238,control,28.05657273272365,True,True
1394,1395,control,26.979043242306926,False,False
608,2109,treatment,35.13863081535757,True,False
985,986,control,12.247571588964306,True,True
1410,2911,treatment,38.26136289888056,False,False
367,368,control,20.32255604300522,False,False
270,1771,treatment,18.86615219052353,False,False
1468,2969,treatment,47.25088158086681,False,False
766,767,control,8.305920415879633,False,False
412,413,control,27.75687214029099,False,False
1548,3049,treatment,26.198993781338476,True,False
509,2010,treatment,28.614349817963937,False,False
826,2327,treatment,19.178471086729395,False,False
157,158,control,24.693254402263758,False,False
811,2312,treatment,34.802191448661716,True,True
1349,1350,control,23.45356823957306,False,False
890,2391,treatment,32.61710309417596,False,False
822,2323,treatment,27.859256257577254,True,False
1091,1092,control,52.73105107062155,False,False
466,467,control,39.315296133879656,True,True
486,1987,treatment,41.622144689227824,False,True
420,421,control,16.19648676345701,False,False
1519,3020,treatment,35.643154641224434,False,False
429,430,control,31.542900505518713,False,False
599,2100,treatment,18.26429763187756,True,True
505,2006,treatment,44.37453825641212,False,True
301,302,control,21.7101116623899,False,False
352,1853,treatment,21.99991430190839,True,False
304,1805,treatment,29.559866525197073,True,False
1450,2951,treatment,39.741052997953695,False,False
678,2179,treatment,39.749623291033075,True,False
844,2345,treatment,27.026365081896024,False,False
245,1746,treatment,27.81043010900404,False,False
1356,2857,treatment,31.672669107637407,False,False
339,340,control,14.307438726055366,False,False
10,11,control,23.211138483779457,False,False
489,490,control,24.2904191314257,False,False
368,1869,treatment,35.195676758953944,False,False
597,598,control,16.056248872868103,False,False
1202,1203,control,43.32800942422933,False,False
387,1888,treatment,38.44819312395116,True,True
1493,2994,treatment,47.86036831296244,False,True
525,2026,treatment,35.128187616876914,False,False
912,2413,treatment,24.352207478246193,True,False
691,2192,treatment,29.724378379900692,False,False
1368,1369,control,24.940168842146797,True,True
98,99,control,33.79400612078136,True,True
945,946,control,38.29170399024849,False,False
399,400,control,32.440269381404946,True,True
547,548,control,14.127935732123696,False,False
423,424,control,19.15231228746918,False,False
1339,1340,control,29.31899545306431,True,True
171,1672,treatment,30.248794120261685,False,True
1504,3005,treatment,14.356945750780632,False,True
951,952,control,22.217282735369075,False,False
1660,3161,treatment,29.674232448166126,False,False
1729,3230,treatment,13.092201952747697,False,False
118,119,control,49.59411342388286,False,False
530,531,control,34.65770066038216,True,True
408,1909,treatment,31.359405025039184,False,False
1065,1066,control,38.80535748923597,False,False
1164,1165,control,19.477210185890605,False,False
1355,2856,treatment,35.542844681450745,False,False
1145,1146,control,40.077282366996336,False,False
1272,2773,treatment,32.07829882268611,False,False
1098,2599,treatment,37.9587966171754,False,False
125,1626,treatment,28.29767607990842,True,False
1084,1085,control,6.371358915477522,False,False
471,1972,treatment,45.9245538715155,False,True
352,353,control,20.99991430190839,False,False
1274,2775,treatment,34.51450516560469,False,True
493,494,control,27.43154638975553,False,False
947,2448,treatment,42.7805700395996,False,False
1430,2931,treatment,37.09407318501568,False,False
759,2260,treatment,18.382299882529573,False,True
237,1738,treatment,29.05657273272365,False,False
1484,2985,treatment,30.25436307163879,False,False
981,2482,treatment,31.242113608952934,False,False
1146,1147,control,24.737359847793044,False,False
1155,1156,control,23.054402133024272,True,True
73,74,control,19.027969535169657,False,False
456,1957,treatment,32.659569744741766,True,False
1344,1345,control,27.733869253374,False,False
1247,2748,treatment,23.69889140211513,False,False
899,2400,treatment,28.899435873541822,True,False
1168,1169,control,15.236007041482413,False,False
763,764,control,10.744131092356476,True,True
1374,1375,control,37.4346569527384,True,True
391,392,control,41.61068357646484,False,False
1488,2989,treatment,23.95279577375394,False,True
719,720,control,31.549118597337106,True,True
1831,3332,treatment,36.403923453392316,True,False
810,811,control,39.35988450876317,False,False
127,1628,treatment,35.99740144865173,False,False
750,2251,treatment,42.316445091958876,False,False
1803,3304,treatment,33.13695602337769,False,False
754,755,control,11.57968161594923,False,False
1036,1037,control,36.8634621487125,True,True
160,1661,treatment,31.203159982346246,True,False
178,1679,treatment,27.083801892803983,True,False
1498,2999,treatment,35.86066402843263,True,False
793,2294,treatment,44.20268318932101,False,False
869,2370,treatment,30.05834448079389,True,True
15,1516,treatment,26.656487243814826,False,False
1353,2854,treatment,24.41158055542215,False,False
776,2277,treatment,14.94819204212941,False,True
599,600,control,17.26429763187756,False,False
367,1868,treatment,21.32255604300522,True,False
1703,3204,treatment,27.26254972288897,False,True
882,883,control,14.2947139893879,False,False
929,2430,treatment,35.87009293766853,False,False
438,439,control,47.85168813516475,False,False
1335,1336,control,35.74621428921168,True,True
1004,1005,control,34.74898322936985,False,False
1762,3263,treatment,35.46491416391448,False,False
1824,3325,treatment,12.749716748290709,False,True
940,2441,treatment,-0.6705532865290635,True,False
1325,1326,control,26.549582685715627,True,True
764,765,control,2.055277016924215,True,True
900,901,control,35.513022180697554,True,True
300,301,control,37.65054845997018,False,False
607,608,control,19.163223206404183,False,False
1354,1355,control,28.166681895390965,True,True
1303,1304,control,32.34843757678291,False,False
1356,1357,control,30.672669107637407,True,True
428,429,control,24.133840491477862,False,False
603,2104,treatment,27.27728268641714,True,True
807,2308,treatment,25.857596092889292,False,False
38,39,control,21.204636569909482,False,False
1664,3165,treatment,2.663425439864973,False,False
83,84,control,38.07308186210729,False,False
1230,2731,treatment,22.826910185592197,False,False
1265,2766,treatment,35.94234499065141,True,False
5,1506,treatment,47.51436537097151,True,True
1253,1254,control,14.055639818896019,False,False
145,1646,treatment,28.879198777243744,True,True
159,1660,treatment,29.56824025673813,False,False
770,771,control,53.32061996209657,False,False
1411,1412,control,39.980253502222084,False,False
592,2093,treatment,33.32649658210546,False,False
459,460,control,40.644226884109074,False,False
758,759,control,22.457978372758085,False,False
255,256,control,29.194167779570492,False,False
203,204,control,36.882969302220886,True,True
991,2492,treatment,40.99252803047203,False,True
1286,2787,treatment,20.337735126017655,False,True
1400,1401,control,39.87428449757573,True,True
938,939,control,26.722357552788118,False,False
1165,1166,control,33.23594627959101,False,False
830,831,control,25.176346848915085,True,True
1412,2913,treatment,38.4176177791472,True,True
486,487,control,40.622144689227824,False,False
211,212,control,35.796897791443335,False,False
216,1717,treatment,39.96058313409948,True,False
61,62,control,37.94862667793218,False,False
711,2212,treatment,25.507464112719372,True,False
1364,2865,treatment,53.14242036435874,True,False
211,1712,treatment,36.796897791443335,False,False
20,1521,treatment,38.373685758962424,False,False
629,2130,treatment,50.86763037169162,True,False
1754,3255,treatment,21.236498249944066,True,False
1412,1413,control,37.4176177791472,True,True
200,201,control,37.0331011780673,False,False
1260,1261,control,32.69001189672128,False,False
707,2208,treatment,26.028398533111346,True,False
651,2152,treatment,19.257296971746555,False,True
1399,2900,treatment,31.872123372683543,True,False
474,475,control,30.204187587855767,False,False
1122,2623,treatment,27.897724466186254,True,False
302,303,control,23.408486893033523,True,True
1219,1220,control,36.742861135623734,True,True
87,88,control,17.874768689048302,False,False
561,2062,treatment,33.26261647068703,False,False
1462,1463,control,34.91957127796566,False,False
170,171,control,19.510083226815127,False,False
1284,2785,treatment,14.198658510553688,True,False
510,511,control,34.161238144776256,False,False
1635,3136,treatment,34.46213573472708,False,False
819,820,control,25.292144422926594,False,False
1089,2590,treatment,29.723254254170033,False,False
363,1864,treatment,37.75963393002978,False,True
410,1911,treatment,34.82870239026865,True,False
1201,1202,control,31.80957145741887,False,False
628,629,control,28.507090582525546,False,False
938,2439,treatment,27.722357552788118,False,False
1452,2953,treatment,37.754162850183405,False,True
384,385,control,26.539099661368056,False,False
621,622,control,39.46185896745388,False,False
1806,3307,treatment,36.55488915762035,True,False
1271,2772,treatment,36.37923057723778,False,True
693,2194,treatment,30.019084172064,False,True
1496,1497,control,15.602642923206492,False,False
409,1910,treatment,39.50102883524437,True,True
973,2474,treatment,19.874706897552347,False,False
1486,2987,treatment,36.47923958251705,False,False
18,1519,treatment,41.040538978788774,False,False
1093,2594,treatment,11.578678340817529,False,True
1752,3253,treatment,26.940603866420936,True,False
976,977,control,30.814908987034116,True,True
973,974,control,18.874706897552347,False,False
1321,1322,control,41.74378151542696,False,False
1334,2835,treatment,15.565560911075252,False,False
567,2068,treatment,36.05685851337923,True,False
1638,3139,treatment,-7.013781968609912,False,False
1700,3201,treatment,35.11718830755267,False,False
906,907,control,28.9760892489631,True,True
1335,2836,treatment,36.74621428921168,True,True
872,2373,treatment,27.53832851997802,False,False
345,1846,treatment,31.877304638665763,False,False
479,480,control,16.928218116957144,False,False
1253,2754,treatment,15.055639818896019,False,False
532,2033,treatment,35.405823002889996,False,False
1698,3199,treatment,13.817189991593409,False,True
959,960,control,30.432505428983532,False,False
646,2147,treatment,23.825141626927728,True,True
1342,1343,control,38.677062527201734,False,False
40,41,control,21.946334819343843,False,False
452,1953,treatment,16.970109122771603,False,False
1136,2637,treatment,29.22100661020128,False,False
342,343,control,39.37850297361706,True,True
982,2483,treatment,39.708978067893995,False,True
1254,1255,control,28.207076534485356,False,False
85,1586,treatment,20.140975988731334,False,True
1292,1293,control,28.206043872438297,False,False
1416,2917,treatment,39.37102213901042,True,True
1727,3228,treatment,26.351007744246978,False,False
1092,2593,treatment,30.03608870973528,True,False
1224,1225,control,36.13274991056505,False,False
522,523,control,24.096750820471357,False,False
482,483,control,3.685619631916662,False,False
316,1817,treatment,28.513441496150268,True,False
264,265,control,39.901328947153125,True,True
1220,1221,control,19.33387257955271,True,True
8,9,control,42.65936258705534,True,True
335,336,control,27.173716155929764,False,False
873,874,control,19.07364675493268,False,False
448,1949,treatment,47.295341945107666,False,False
803,804,control,31.682343424234322,False,False
1064,1065,control,34.341976680931964,False,False
1585,3086,treatment,26.305711749366335,True,False
995,996,control,36.347631315935224,False,False
1844,3345,treatment,16.428999473808645,True,False
115,1616,treatment,33.787408560959996,True,False
1810,3311,treatment,40.95595011999825,False,False
16,17,control,52.05930082725456,True,True
299,1800,treatment,39.19760609610189,False,True
97,1598,treatment,17.365284553814156,False,False
386,1887,treatment,23.2741626762756,False,False
1820,3321,treatment,35.060711951465116,False,False
454,1955,treatment,27.734823533812765,False,False
208,1709,treatment,30.047974607419906,False,False
1477,1478,control,22.815968442445367,True,True
1620,3121,treatment,18.224893964370477,False,False
102,1603,treatment,38.12264635470518,False,True
797,798,control,16.255031208968873,False,False
451,452,control,17.374562572161803,False,False
644,645,control,29.749398554184022,False,False
1182,1183,control,34.48428964148724,False,False
1650,3151,treatment,25.237167968334358,False,False
1171,2672,treatment,26.89489537176358,True,True
1823,3324,treatment,25.954167303875387,True,False
450,451,control,31.293855237764827,True,True
1123,1124,control,24.47855916167215,True,True
593,2094,treatment,47.06596805234804,False,False
811,812,control,33.802191448661716,False,False
571,2072,treatment,28.664960068699,True,True
1132,2633,treatment,42.89150484722144,False,False
564,2065,treatment,48.160403221121314,True,False
850,2351,treatment,58.666030711018706,False,False
274,1775,treatment,17.793974202103477,True,False
1067,2568,treatment,34.45769929460159,False,False
1628,3129,treatment,40.575787484971386,False,False
23,1524,treatment,42.75829044782103,True,False
41,42,control,12.723305058793926,False,False
720,721,control,38.740798091601995,False,False
8,1509,treatment,43.65936258705534,True,False
1720,3221,treatment,11.433017475767194,False,True
1340,2841,treatment,29.50860815348844,False,False
868,2369,treatment,42.314436080657686,False,False
326,1827,treatment,13.445981554491933,False,True
158,1659,treatment,44.77257482867307,False,False
700,2201,treatment,31.38447076647693,False,True
63,64,control,16.73734540059544,False,False
1270,2771,treatment,27.179134477650315,True,True
492,493,control,21.750079461528394,False,False
506,2007,treatment,21.09725310680518,False,False
180,181,control,30.934608294621512,True,True
254,1755,treatment,38.42686221161618,False,False
1174,2675,treatment,26.552962211499686,False,False
1196,1197,control,33.25552162880572,False,False
1522,3023,treatment,45.41999148776303,True,False
248,1749,treatment,16.34883777945049,False,False
323,324,control,16.2027502134125,False,False
1296,2797,treatment,46.73239629782792,False,True
23,24,control,41.75829044782103,False,False
1362,1363,control,22.03369845937619,False,False
642,643,control,23.75975149760135,False,False
1637,3138,treatment,31.69403115027257,True,False
185,1686,treatment,5.4294539593214175,False,True
128,1629,treatment,35.743472978718,True,True
1120,1121,control,46.55773153474168,False,False
595,596,control,32.75341863079923,False,False
695,696,control,40.74465140535508,False,False
519,520,control,32.437657605308736,False,False
615,2116,treatment,26.843806238442493,True,False
916,2417,treatment,25.606098805214657,False,False
473,1974,treatment,40.938067071364095,True,True
132,133,control,22.43562790600877,False,False
1113,2614,treatment,8.182475736935203,False,False
786,2287,treatment,24.074168840286433,False,False
1002,2503,treatment,38.18150542551844,True,False
465,466,control,28.284039947432845,True,True
141,142,control,31.302149541579695,True,True
833,834,control,18.33528679383695,False,False
522,2023,treatment,25.096750820471357,False,False
785,786,control,20.70288365557583,True,True
1227,1228,control,42.60256787192479,False,False
1768,3269,treatment,13.415903213995414,True,False
430,431,control,18.527628587597647,False,False
44,1545,treatment,34.38589050999801,True,False
871,2372,treatment,46.18629560365495,True,False
1227,2728,treatment,43.60256787192479,False,False
753,2254,treatment,24.167740570002106,False,False
